SSP,Decade,Technology,Day,Hour,Sign,Balance,PrimaryType,Primary,OPEX,CO2,CO2_tax
ssp585,2080s,NG_boiler,11,21,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,11,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,11,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,11,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,11,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,11,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,11,22,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,11,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,11,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,11,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,11,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,11,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,11,23,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,11,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,11,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,11,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,0,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,1,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,2,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,3,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,4,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,5,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,6,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,7,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,8,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,9,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,10,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,11,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,12,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,13,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,14,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,15,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,16,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,17,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,18,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,19,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,20,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,21,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,22,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,8,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,8,23,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,8,23,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,8,23,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,0,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,0,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,0,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,1,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,1,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,1,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,2,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,2,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,2,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,3,Heating,131.11729350816313,Elec,22.058021508327137,5.922578774985837,0.0,0.0
ssp585,2080s,GSHP,5,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,3,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,3,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,3,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,4,Heating,528.3733416280833,Elec,88.88888888888887,23.866666666666664,0.0,0.0
ssp585,2080s,GSHP,5,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,4,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,4,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,4,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,5,Heating,528.3733416280833,Elec,88.88888888888887,23.866666666666664,0.0,0.0
ssp585,2080s,GSHP,5,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,5,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,5,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,5,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,6,Heating,528.3733416280833,Elec,88.88888888888887,23.866666666666664,0.0,0.0
ssp585,2080s,GSHP,5,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,6,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,6,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,6,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,7,Heating,528.3733416280833,Elec,88.88888888888887,23.866666666666664,0.0,0.0
ssp585,2080s,GSHP,5,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,7,Heating,949.1327631746819,Gas,864.2160377373199,44.8528123585669,0.19012752830221039,0.0
ssp585,2080s,ASHP,5,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,7,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,7,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,8,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,8,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,8,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,9,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,9,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,9,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,10,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,10,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,10,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,11,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,11,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,11,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,12,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,12,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,12,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,13,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,13,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,13,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,14,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,14,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,14,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,15,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,15,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,15,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,16,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,16,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,16,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,17,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,17,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,17,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,18,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,18,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,18,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,19,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,19,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,19,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,20,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,20,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,20,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,NG_boiler,5,21,Heating,0.0,Gas,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,ASHP,5,21,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,E_boiler,5,21,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,22,Heating,0.0,Elec,0.0,0.0,0.0,0.0
ssp585,2080s,GSHP,5,22,Cooling,-0.0,Elec,0.0,0.0,0.0,0.0
